Id,LogTime,UserId,UserProperties/ClientIpAddress,UserProperties/UserName,UserProperties/DomainName,UserProperties/UserDisplayName,UserProperties/UserWasGlobalAdmin,UserProperties/UserWasDirectoryAdmin,UserProperties/UserWasAuditor,UserProperties/UserWasAssetAdmin,UserProperties/UserWasPartitionOwner,UserProperties/UserWasApplianceAdmin,UserProperties/UserWasPolicyAdmin,UserProperties/UserWasUserAdmin,UserProperties/UserWasHelpdeskAdmin,UserProperties/UserWasOperationsAdmin,ApplianceId,ApplianceName,EventName,RequestId,AccessRequestType,RequesterId,RequesterName,BrokerId,BrokerName,AccountId,AccountName,AccountDomainName,SystemId,SystemName,SystemNetworkAddress,AssetPartitionId,AssetPartitionName,SessionId,SubmittedDate,OldState,Action,NewState,Comment,RecordingProperties/HasRecording,RecordingProperties/IsAvailableForPlayback,RecordingProperties/IsArchived,RecordingProperties/PsmApplianceId,RecordingProperties/ArchiveServerId,RecordingProperties/ArchiveServerName,RecordingProperties/ArchiveServerNetworkAddress,RecordingProperties/RecordingFileSizeKb,RecordingProperties/RecordingFileName,OfflineWorkflow,ReasonCode,ReasonName,ReasonComment,TicketNumber,IsEmergency
8702c8aa-cded-11e9-90b4-a3d72a139388,9/3/2019 1:52:46 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAcknowledged,3772-1-695bb1a97300465ab0b261f261e11a2b-0332,RemoteDesktop,1,weicloud,0,,38,app_sql_28,,2,跳板機,,1,Windows Servers,,9/2/2019 12:33:30 AM,PendingAcknowledgment,AcknowledgeRequest,Complete,,False,False,False,,,,,0,,False,,,,,False
bd4ca88e-ce22-11e9-8424-d7087e28ae7d,9/3/2019 8:13:41 AM,1,10.10.10.103,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestCreated,4669-1-695bb1a97300465ab0b261f261e11a2b-0336,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,20,SQL2016-IM,,1,Windows Servers,,9/3/2019 8:13:40 AM,New,Initialize,PendingApproval,,False,False,False,,,,,0,,False,,,,,False
bd4ca88e-ce22-11e9-9c52-4505d060a520,9/3/2019 8:13:41 AM,1,10.10.10.103,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAutoApproved,4669-1-695bb1a97300465ab0b261f261e11a2b-0336,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,20,SQL2016-IM,,1,Windows Servers,,9/3/2019 8:13:40 AM,PendingApproval,NextState,PendingTimeRequested,,False,False,False,,,,,0,,False,,,,,False
bd4d443d-ce22-11e9-afb5-f679332e3734,9/3/2019 8:13:41 AM,1,10.10.10.103,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAvailable,4669-1-695bb1a97300465ab0b261f261e11a2b-0336,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,20,SQL2016-IM,,1,Windows Servers,,9/3/2019 8:13:40 AM,PendingTimeRequested,TimeRequestedArrived,PendingAccountRestored,,False,False,False,,,,,0,,False,,,,,False
db990ce8-ce24-11e9-9c61-522467c3ec1e,9/3/2019 8:28:50 AM,1,10.10.10.103,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestSessionInitialized,4669-1-695bb1a97300465ab0b261f261e11a2b-0336,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,20,SQL2016-IM,,1,Windows Servers,17816,9/3/2019 8:13:40 AM,RequestAvailable,InitializeSession,SessionInitialized,,True,True,False,3,,,,0,External,False,,,,,False
b2bce536-ce27-11e9-a6d1-33274005e969,9/3/2019 8:49:10 AM,1,10.10.10.103,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestCheckedIn,4669-1-695bb1a97300465ab0b261f261e11a2b-0336,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,20,SQL2016-IM,,1,Windows Servers,,9/3/2019 8:13:40 AM,SessionInitialized,CheckInRequest,RequestCheckedIn,,False,False,False,,,,,0,,False,,,,,False
8620cbe5-cded-11e9-a822-b7432e2576ca,9/3/2019 1:52:45 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAcknowledged,8996-1-695bb1a97300465ab0b261f261e11a2b-0333,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,25,WT-DC1,,1,Windows Servers,,9/2/2019 1:04:04 AM,PendingAcknowledgment,AcknowledgeRequest,Complete,,False,False,False,,,,,0,,False,,,,,False
bd497426-ce22-11e9-8bd2-a9f9b289ea02,9/3/2019 8:13:41 AM,1,10.10.10.103,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAutoApproved,9444-1-695bb1a97300465ab0b261f261e11a2b-0335,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,25,WT-DC1,,1,Windows Servers,,9/3/2019 8:13:40 AM,PendingApproval,NextState,PendingTimeRequested,,False,False,False,,,,,0,,False,,,,,False
bd497426-ce22-11e9-9211-15362b01e25e,9/3/2019 8:13:41 AM,1,10.10.10.103,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestCreated,9444-1-695bb1a97300465ab0b261f261e11a2b-0335,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,25,WT-DC1,,1,Windows Servers,,9/3/2019 8:13:40 AM,New,Initialize,PendingApproval,,False,False,False,,,,,0,,False,,,,,False
bd4a1061-ce22-11e9-8c26-b5eb6289feb3,9/3/2019 8:13:41 AM,1,10.10.10.103,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAvailable,9444-1-695bb1a97300465ab0b261f261e11a2b-0335,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,25,WT-DC1,,1,Windows Servers,,9/3/2019 8:13:40 AM,PendingTimeRequested,TimeRequestedArrived,PendingAccountRestored,,False,False,False,,,,,0,,False,,,,,False
dd53b799-ce24-11e9-b20d-296fb6a0f581,9/3/2019 8:28:53 AM,1,10.10.10.103,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestSessionInitialized,9444-1-695bb1a97300465ab0b261f261e11a2b-0335,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,25,WT-DC1,,1,Windows Servers,45093,9/3/2019 8:13:40 AM,RequestAvailable,InitializeSession,SessionInitialized,,True,True,False,3,,,,0,External,False,,,,,False
b30a6425-ce27-11e9-a7f9-d6f5d16545d2,9/3/2019 8:49:11 AM,1,10.10.10.103,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestCheckedIn,9444-1-695bb1a97300465ab0b261f261e11a2b-0335,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,25,WT-DC1,,1,Windows Servers,,9/3/2019 8:13:40 AM,SessionInitialized,CheckInRequest,RequestCheckedIn,,False,False,False,,,,,0,,False,,,,,False
66a678da-ce58-11e9-8e40-7fe9340a0131,9/3/2019 2:37:48 PM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestCreated,9893-1-695bb1a97300465ab0b261f261e11a2b-0337,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,25,WT-DC1,,1,Windows Servers,,9/3/2019 2:37:48 PM,New,Initialize,PendingApproval,,False,False,False,,,,,0,,False,,,,,False
66a678da-ce58-11e9-be83-8c2f88a0efdc,9/3/2019 2:37:48 PM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAutoApproved,9893-1-695bb1a97300465ab0b261f261e11a2b-0337,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,25,WT-DC1,,1,Windows Servers,,9/3/2019 2:37:48 PM,PendingApproval,NextState,PendingTimeRequested,,False,False,False,,,,,0,,False,,,,,False
66a7143d-ce58-11e9-a824-fa2810651a96,9/3/2019 2:37:48 PM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAvailable,9893-1-695bb1a97300465ab0b261f261e11a2b-0337,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,25,WT-DC1,,1,Windows Servers,,9/3/2019 2:37:48 PM,PendingTimeRequested,TimeRequestedArrived,PendingAccountRestored,,False,False,False,,,,,0,,False,,,,,False
685589e9-ce58-11e9-b91d-c3b997098a93,9/3/2019 2:37:51 PM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestSessionInitialized,9893-1-695bb1a97300465ab0b261f261e11a2b-0337,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,25,WT-DC1,,1,Windows Servers,23270,9/3/2019 2:37:48 PM,RequestAvailable,InitializeSession,SessionInitialized,,True,True,False,3,,,,0,External,False,,,,,False
10c560c3-ce60-11e9-9b1c-d89c933b28db,9/3/2019 3:32:40 PM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestCheckedIn,9893-1-695bb1a97300465ab0b261f261e11a2b-0337,RemoteDesktop,1,weicloud,0,,53,Administrator,wt.com,25,WT-DC1,,1,Windows Servers,,9/3/2019 2:37:48 PM,SessionInitialized,CheckInRequest,RequestCheckedIn,,False,False,False,,,,,0,,False,,,,,False
ed64f402-cdef-11e9-9934-1094a23506a5,9/3/2019 2:09:57 AM,6,10.10.101.108,user2,,user2,False,False,False,False,False,False,False,False,False,False,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestCreated,4221-1-695bb1a97300465ab0b261f261e11a2b-0334,RemoteDesktop,6,user2,0,,3,Administrator,,2,跳板機,,1,Windows Servers,,9/3/2019 2:09:56 AM,New,Initialize,PendingApproval,,False,False,False,,,,,0,,False,,,,,False
ed64f402-cdef-11e9-a23e-73eddfe697d0,9/3/2019 2:09:57 AM,6,10.10.101.108,user2,,user2,False,False,False,False,False,False,False,False,False,False,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAutoApproved,4221-1-695bb1a97300465ab0b261f261e11a2b-0334,RemoteDesktop,6,user2,0,,3,Administrator,,2,跳板機,,1,Windows Servers,,9/3/2019 2:09:56 AM,PendingApproval,NextState,PendingTimeRequested,,False,False,False,,,,,0,,False,,,,,False
ed6541a5-cdef-11e9-bd9a-b1098add27ea,9/3/2019 2:09:57 AM,6,10.10.101.108,user2,,user2,False,False,False,False,False,False,False,False,False,False,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAvailable,4221-1-695bb1a97300465ab0b261f261e11a2b-0334,RemoteDesktop,6,user2,0,,3,Administrator,,2,跳板機,,1,Windows Servers,,9/3/2019 2:09:56 AM,PendingTimeRequested,TimeRequestedArrived,PendingAccountRestored,,False,False,False,,,,,0,,False,,,,,False
f5bc4d55-cdef-11e9-a7da-b7ddf71caf4e,9/3/2019 2:10:11 AM,6,10.10.101.108,user2,,user2,False,False,False,False,False,False,False,False,False,False,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestCancelled,4221-1-695bb1a97300465ab0b261f261e11a2b-0334,RemoteDesktop,6,user2,0,,3,Administrator,,2,跳板機,,1,Windows Servers,,9/3/2019 2:09:56 AM,RequestAvailable,CancelRequest,Terminated,,False,False,False,,,,,0,,False,,,,,False
2ed22482-d09e-11e9-91d6-75ea970a9e47,9/6/2019 12:02:22 PM,-3,10.101.2.228,AutomatedSystem,,Automated System,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestExpired,1239-1-695bb1a97300465ab0b261f261e11a2b-0343,RemoteDesktop,1,weicloud,0,,3,Administrator,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:02:22 AM,SessionInitialized,ExpireRequest,Expired,,False,False,False,,,,,0,,False,,,,,False
f19fae52-d09d-11e9-a53f-a243604712b8,9/6/2019 12:00:39 PM,-3,10.101.2.228,AutomatedSystem,,Automated System,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestExpired,5118-1-695bb1a97300465ab0b261f261e11a2b-0338,RemoteDesktop,1,weicloud,0,,36,app_iDrac_R720-1_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:00:39 AM,RequestAvailable,ExpireRequest,Expired,,False,False,False,,,,,0,,False,,,,,False
f18e4995-d09d-11e9-8e1c-5e6da66dbfa0,9/6/2019 12:00:39 PM,-3,10.101.2.228,AutomatedSystem,,Automated System,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestExpired,0791-1-695bb1a97300465ab0b261f261e11a2b-0341,RemoteDesktop,1,weicloud,0,,37,app_MacOS_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:00:39 AM,SessionInitialized,ExpireRequest,Expired,,False,False,False,,,,,0,,False,,,,,False
4d36944a-d09e-11e9-9ba2-ef88f980d0fd,9/6/2019 12:03:13 PM,-3,10.101.2.228,AutomatedSystem,,Automated System,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestExpired,6463-1-695bb1a97300465ab0b261f261e11a2b-0344,RemoteDesktop,1,weicloud,0,,38,app_sql_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:03:13 AM,SessionInitialized,ExpireRequest,Expired,,False,False,False,,,,,0,,False,,,,,False
f1abe35f-d09d-11e9-8256-af6dc9a57f20,9/6/2019 12:00:39 PM,-3,10.101.2.228,AutomatedSystem,,Automated System,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestExpired,5566-1-695bb1a97300465ab0b261f261e11a2b-0340,RemoteDesktop,1,weicloud,0,,41,app_FortGate60D_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:00:39 AM,SessionInitialized,ExpireRequest,Expired,,False,False,False,,,,,0,,False,,,,,False
f16cb77b-d09d-11e9-97db-42fa37c03daa,9/6/2019 12:00:39 PM,-3,10.101.2.228,AutomatedSystem,,Automated System,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestExpired,6014-1-695bb1a97300465ab0b261f261e11a2b-0342,RemoteDesktop,1,weicloud,0,,42,app_QNAP_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:00:39 AM,RequestAvailable,ExpireRequest,Expired,,False,False,False,,,,,0,,False,,,,,False
f179138d-d09d-11e9-b9d8-8a84571750de,9/6/2019 12:00:39 PM,-3,10.101.2.228,AutomatedSystem,,Automated System,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestExpired,0342-1-695bb1a97300465ab0b261f261e11a2b-0339,RemoteDesktop,1,weicloud,0,,44,app_ESXi_R720-1_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:00:39 AM,SessionInitialized,ExpireRequest,Expired,,False,False,False,,,,,0,,False,,,,,False
a856b5cc-d07c-11e9-91b4-370b2bcd36f5,9/6/2019 8:02:23 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestCreated,1239-1-695bb1a97300465ab0b261f261e11a2b-0343,RemoteDesktop,1,weicloud,0,,3,Administrator,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:02:22 AM,New,Initialize,PendingApproval,,False,False,False,,,,,0,,False,,,,,False
a856b5cc-d07c-11e9-befe-25bf284d7d38,9/6/2019 8:02:23 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAutoApproved,1239-1-695bb1a97300465ab0b261f261e11a2b-0343,RemoteDesktop,1,weicloud,0,,3,Administrator,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:02:22 AM,PendingApproval,NextState,PendingTimeRequested,,False,False,False,,,,,0,,False,,,,,False
a85751d9-d07c-11e9-94d4-13ce9f1f38fc,9/6/2019 8:02:23 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAvailable,1239-1-695bb1a97300465ab0b261f261e11a2b-0343,RemoteDesktop,1,weicloud,0,,3,Administrator,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:02:22 AM,PendingTimeRequested,TimeRequestedArrived,PendingAccountRestored,,False,False,False,,,,,0,,False,,,,,False
ac67115e-d07c-11e9-a424-eb500ab7dd1a,9/6/2019 8:02:29 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestSessionInitialized,1239-1-695bb1a97300465ab0b261f261e11a2b-0343,RemoteDesktop,1,weicloud,0,,3,Administrator,,2,Dell R540-FileServer,,1,Windows Servers,29053,9/6/2019 8:02:22 AM,RequestAvailable,InitializeSession,SessionInitialized,,False,False,False,2,,,,0,External,False,,,,,False
b78924d1-d07c-11e9-ae13-6ea22d0455d2,9/6/2019 8:02:48 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestSessionInitialized,1239-1-695bb1a97300465ab0b261f261e11a2b-0343,RemoteDesktop,1,weicloud,0,,3,Administrator,,2,Dell R540-FileServer,,1,Windows Servers,58928,9/6/2019 8:02:22 AM,SessionInitialized,InitializeSession,SessionInitialized,,False,False,False,2,,,,0,External,False,,,,,False
9e276421-d07d-11e9-8653-2b8fcef89b1e,9/6/2019 8:09:15 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,PasswordWasReset,1239-1-695bb1a97300465ab0b261f261e11a2b-0343,RemoteDesktop,1,weicloud,0,,3,Administrator,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:02:22 AM,SessionInitialized,PasswordWasReset,SessionInitialized,,False,False,False,,,,,0,,False,,,,,False
a3558cbc-d07d-11e9-ae90-9be873d3e33f,9/6/2019 8:09:24 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestSessionInitialized,1239-1-695bb1a97300465ab0b261f261e11a2b-0343,RemoteDesktop,1,weicloud,0,,3,Administrator,,2,Dell R540-FileServer,,1,Windows Servers,11214,9/6/2019 8:02:22 AM,SessionInitialized,InitializeSession,SessionInitialized,,True,True,False,2,,,,0,External,False,,,,,False
6b4b8397-d07c-11e9-a714-7b6b227c6321,9/6/2019 8:00:40 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestCreated,5118-1-695bb1a97300465ab0b261f261e11a2b-0338,RemoteDesktop,1,weicloud,0,,36,app_iDrac_R720-1_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:00:39 AM,New,Initialize,PendingApproval,,False,False,False,,,,,0,,False,,,,,False
6b4b8397-d07c-11e9-b31c-49818476444c,9/6/2019 8:00:40 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAutoApproved,5118-1-695bb1a97300465ab0b261f261e11a2b-0338,RemoteDesktop,1,weicloud,0,,36,app_iDrac_R720-1_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:00:39 AM,PendingApproval,NextState,PendingTimeRequested,,False,False,False,,,,,0,,False,,,,,False
6b4bd1b8-d07c-11e9-8dd4-581b5eb375c5,9/6/2019 8:00:40 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAvailable,5118-1-695bb1a97300465ab0b261f261e11a2b-0338,RemoteDesktop,1,weicloud,0,,36,app_iDrac_R720-1_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:00:39 AM,PendingTimeRequested,TimeRequestedArrived,PendingAccountRestored,,False,False,False,,,,,0,,False,,,,,False
6b51502c-d07c-11e9-a3ce-9e4eaedab169,9/6/2019 8:00:40 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAutoApproved,0791-1-695bb1a97300465ab0b261f261e11a2b-0341,RemoteDesktop,1,weicloud,0,,37,app_MacOS_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:00:39 AM,PendingApproval,NextState,PendingTimeRequested,,False,False,False,,,,,0,,False,,,,,False
6b51502c-d07c-11e9-a7b6-2877e30d7da8,9/6/2019 8:00:40 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestCreated,0791-1-695bb1a97300465ab0b261f261e11a2b-0341,RemoteDesktop,1,weicloud,0,,37,app_MacOS_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:00:39 AM,New,Initialize,PendingApproval,,False,False,False,,,,,0,,False,,,,,False
6b519e6b-d07c-11e9-a4de-b12a679e3259,9/6/2019 8:00:40 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAvailable,0791-1-695bb1a97300465ab0b261f261e11a2b-0341,RemoteDesktop,1,weicloud,0,,37,app_MacOS_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:00:39 AM,PendingTimeRequested,TimeRequestedArrived,PendingAccountRestored,,False,False,False,,,,,0,,False,,,,,False
3c7c2a96-d07d-11e9-b97d-7783605f366f,9/6/2019 8:06:31 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestSessionInitialized,0791-1-695bb1a97300465ab0b261f261e11a2b-0341,RemoteDesktop,1,weicloud,0,,37,app_MacOS_28,,2,Dell R540-FileServer,,1,Windows Servers,20166,9/6/2019 8:00:39 AM,RequestAvailable,InitializeSession,SessionInitialized,,True,True,False,2,,,,0,External,False,,,,,False
c7087b30-d07c-11e9-99dd-9055a8b8ec8d,9/6/2019 8:03:14 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAutoApproved,6463-1-695bb1a97300465ab0b261f261e11a2b-0344,RemoteDesktop,1,weicloud,0,,38,app_sql_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:03:13 AM,PendingApproval,NextState,PendingTimeRequested,,False,False,False,,,,,0,,False,,,,,False
c7087b30-d07c-11e9-abf2-e5576d1bda96,9/6/2019 8:03:14 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestCreated,6463-1-695bb1a97300465ab0b261f261e11a2b-0344,RemoteDesktop,1,weicloud,0,,38,app_sql_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:03:13 AM,New,Initialize,PendingApproval,,False,False,False,,,,,0,,False,,,,,False
c709176d-d07c-11e9-881d-6361f41426ba,9/6/2019 8:03:14 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAvailable,6463-1-695bb1a97300465ab0b261f261e11a2b-0344,RemoteDesktop,1,weicloud,0,,38,app_sql_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:03:13 AM,PendingTimeRequested,TimeRequestedArrived,PendingAccountRestored,,False,False,False,,,,,0,,False,,,,,False
c8369c05-d07c-11e9-a31d-0b91de74ef58,9/6/2019 8:03:16 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestSessionInitialized,6463-1-695bb1a97300465ab0b261f261e11a2b-0344,RemoteDesktop,1,weicloud,0,,38,app_sql_28,,2,Dell R540-FileServer,,1,Windows Servers,49451,9/6/2019 8:03:13 AM,RequestAvailable,InitializeSession,SessionInitialized,,True,True,False,2,,,,0,External,False,,,,,False
6b4fc982-d07c-11e9-8f5a-cd8970fd707a,9/6/2019 8:00:40 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestCreated,5566-1-695bb1a97300465ab0b261f261e11a2b-0340,RemoteDesktop,1,weicloud,0,,41,app_FortGate60D_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:00:39 AM,New,Initialize,PendingApproval,,False,False,False,,,,,0,,False,,,,,False
6b4fc982-d07c-11e9-ac9d-0ea5191a377a,9/6/2019 8:00:40 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAutoApproved,5566-1-695bb1a97300465ab0b261f261e11a2b-0340,RemoteDesktop,1,weicloud,0,,41,app_FortGate60D_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:00:39 AM,PendingApproval,NextState,PendingTimeRequested,,False,False,False,,,,,0,,False,,,,,False
6b503ebc-d07c-11e9-b88b-a738d09ba8cc,9/6/2019 8:00:40 AM,1,10.101.0.254,weicloud,,weicloud,True,False,True,True,False,True,True,True,True,True,695bb1a97300465ab0b261f261e11a2b,SG-VIRTUAL,AccessRequestAvailable,5566-1-695bb1a97300465ab0b261f261e11a2b-0340,RemoteDesktop,1,weicloud,0,,41,app_FortGate60D_28,,2,Dell R540-FileServer,,1,Windows Servers,,9/6/2019 8:00:39 AM,PendingTimeRequested,TimeRequestedArrived,PendingAccountRestored,,False,False,False,,,,,0,,False,,,,,False
